"GSM1506297.1607013450.hlink.GSM1506297_7310440064_R04C02",0.666046778158342,1.2971762387369596,-0.7043493696562301,-3.525554434274357,-1.0553283265661442,-2.4218919813549142,2.792125117679741,-1.6050138592599623,0.3439330439055859,0.16736653094172194
"GSM1646161.1607013450.hlink.GSM1646161_9611518054_R01C01",0.7330868338005634,1.5472218758250227,-0.6952849306072684,-3.3471810006712825,-0.9975640339624431,-2.5716192400012887,2.9830802778208274,-1.6257185132868286,0.22674814305278201,0.21122085268200208
"GSM1646175.1607013450.hlink.GSM1646175_9630789170_R03C01",0.5563030467943245,1.4197004267595061,-0.8712470093910637,-3.1392997542349033,-1.0526695394707088,-2.3450898220223486,2.7162687094963807,-1.6264383182001008,0.03809637871784255,0.3081116404856584
"GSM1649753.1607013450.hlink.GSM1649753_6055432156_R02C01",0.715024682611172,1.2577203421077796,-0.9437615169412725,-3.4831091156309135,-1.016061153815211,-2.6898539789374407,2.824881535932368,-1.6366848112136967,0.2895558517642731,0.22623833513134134
"GSM1649758.1607013450.hlink.GSM1649758_6055432156_R01C02",0.9581580574834783,1.3428039347656173,-0.7201933398744468,-3.515698749461823,-0.9654064220692338,-2.6165346592477405,2.789762804277806,-1.5596626556512754,0.3598188487411304,0.13526281722608327
"GSM1649762.1607013450.hlink.GSM1649762_6055432156_R06C02",0.9270642482346737,1.1851260597884803,-0.8609533880400759,-3.567269111345725,-1.074055458609298,-2.7171589396336064,2.871400481176309,-1.5576210988236963,0.4909447373207355,0.17146313764221258
"GSM1649770.1607013450.hlink.GSM1649770_6264488085_R06C01",0.7659183730233693,1.2860415732160184,-0.9196899677298565,-3.645048096430494,-1.0181867045951805,-2.85554246111306,3.0321837853863927,-1.5971474161779609,0.5294334022763678,0.18225752869378214
"GSM1649778.1607013450.hlink.GSM1649778_7512551047_R04C01",0.8761864097211911,1.3089354748780775,-0.7912637471691724,-3.542376090772603,-1.1350407107741152,-2.688473613793535,2.897568549192836,-1.717319243755269,0.3868949861910961,0.30429364330283226
"GSM1649787.1607013450.hlink.GSM1649787_7676960034_R01C02",0.9017778153046875,1.2933957434685939,-0.9068772842661228,-3.555811930269239,-0.9373565445932328,-2.8028502085392053,3.0819474174241988,-1.5371878386052478,0.3758919794565088,0.24244562801686664
"GSM1649801.1607013450.hlink.GSM1649801_7927554138_R03C02",0.8626919879350567,1.3727340054589732,-0.8948682653671297,-3.5513328857443436,-1.0485649821521275,-2.7735872203006884,2.8807655237902434,-1.6250792943656287,0.2859391703270058,0.19318564204924016
"GSM1649806.1607013450.hlink.GSM1649806_9376520019_R02C02",0.693884676311195,1.3238171584623568,-0.9117868274050392,-3.306770123788334,-0.9652311096700512,-2.6680276921340296,2.8493233135218543,-1.798028756488216,0.18015518839379752,0.357949725177242
"GSM1886561.1607013450.hlink.GSM1886561_9379082002_R02C02",0.922759493548053,1.4951077831270974,-0.8404655197228181,-3.5567603509704315,-0.9376498025621542,-2.5781947629296735,2.893223268488905,-1.5284268623416122,0.4241137567923076,0.16993646695492104
"GSM2260635.1607013450.hlink.GSM2260635_9407210132_R05C02",0.9169953482298506,1.2524728751876533,-0.8667556379930453,-3.418032225227414,-0.901079303969552,-2.686744447958176,2.7552174900777953,-1.5280442648954549,0.42888357104695063,0.26117053516429783
"GSM2333956.1607013450.hlink.GSM2333956_7766148026_R05C01",0.9261111012482689,1.275493421791698,-0.8412514627889455,-3.565767913492264,-1.0737425191560506,-2.759512854460305,2.989438813496154,-1.5855017306926196,0.2629536269077475,0.2134688233343856
"GSM2334433.1607013450.hlink.GSM2334433_7512560134_R04C01",0.9125597881116971,1.212735746783389,-0.9772213752502126,-3.4786367548721504,-1.101670479052581,-2.6748733561140123,2.9257575107899596,-1.557454851110105,0.3332100376033569,0.29565732502825737
"GSM2449464.1607013450.hlink.GSM2449464_8667045133_R05C01",0.8878792376466879,1.3922001056838544,-0.8221624982997291,-3.6292500520606947,-1.0629529933766781,-3.0259098822836545,2.794115258693768,-1.6307566885779436,0.3902889761819801,0.4736099406418152
"GSM2465177.1607013450.hlink.GSM2465177_9274651055_R04C01",0.7779567448149489,1.1527635527654825,-0.8748222520939211,-3.5313487753649815,-1.0924601956766455,-2.7521233272182353,3.107385956128108,-1.5990890633907997,0.3602652209657293,0.3622112253815419
"GSM2814150.1607013450.hlink.GSM2814150_9828653104_R03C01",0.9124067336085241,1.3981628074971395,-0.8689307063463745,-3.141677903188248,-1.1009100780998933,-2.4248308811604464,2.970210930721241,-1.6540770355448782,0.259291965894436,0.09352103357665303
"GSM2814207.1607013450.hlink.GSM2814207_9828653012_R06C02",0.8331825625138813,1.4398073898716013,-0.8759890685765944,-3.367662050991542,-1.0586359485672046,-2.50626426055063,2.913766985834951,-1.5554977802761414,0.2850003939230041,0.26660681551300275
"GSM2814585.1607013450.hlink.GSM2814585_10006044052_R06C01",0.9132644729397215,1.383758868846717,-0.7881419176045902,-3.3229440334016744,-1.0449643667549857,-2.5757003723097274,2.991199979073516,-1.5864856463838175,0.22058595338212622,0.2621131932939107
"GSM2867785.1607013450.hlink.GSM2867785_3999100095_R04C01",0.9711095049905684,1.3079114700991699,-0.8697281763595064,-3.2874606705828717,-1.140908605846656,-2.2116810912912945,2.678807114838175,-1.4837784182501237,0.6623760570854714,0.24257023495124952
"GSM2867791.1607013450.hlink.GSM2867791_3999100098_R01C01",0.9900790881404224,1.2850486992818286,-0.844021505135276,-3.2903016137247443,-1.152713641914013,-2.5665694715604226,2.7436134469797184,-1.4147618046447834,0.31213138461184076,0.24002919278312765
"GSM3035865.1607013450.hlink.GSM3035865_3999997086_R03C01",0.9136513541239929,1.4025043719696324,-0.9127032770722294,-3.295093737872965,-1.137523240213679,-2.5021827563653822,2.991210319702893,-1.607484918199053,0.2736582712868125,0.24561111231618835
"GSM3440423.1607013450.hlink.GSM3440423_6929793126_R06C02",0.9643008276454731,1.2496592231976202,-0.897479810399993,-3.275506081519095,-0.9847759573972188,-2.6315089583125295,3.028832605661608,-1.6762558559577332,0.5165186283626946,0.08907669773901383
"GSM3440720.1607013450.hlink.GSM3440720_6929793118_R04C01",1.2145997678069167,1.4484008225764102,-0.8071932752540283,-3.6373974447637085,-1.0564444034165559,-2.549616723534441,2.966254679933574,-1.6599538243663834,0.27278905973459094,0.06448294497074347
"GSM3530063.1607013450.hlink.GSM3530063_9296930121_R04C01",1.04985512836047,1.2994623713346873,-0.8028858166842361,-3.6609094122267587,-1.244777639195222,-2.800025108581143,2.7460260370455054,-1.5197721857277,0.27814496841367214,0.4432875913357917
"GSM3530112.1607013450.hlink.GSM3530112_9296930151_R05C02",0.9870617204495582,1.2716855955045996,-0.7039811971993302,-3.6515887861555574,-1.1891787667536726,-2.799839747880608,2.797074391289727,-1.526103516935719,0.2216942988485167,0.4436443431234083
"GSM3530116.1607013450.hlink.GSM3530116_9296930156_R03C01",0.8796848000401487,1.2295821971546428,-0.8635558890103734,-3.6965763655314428,-1.3290799305763308,-2.810355170866193,2.7576242149213717,-1.525278703907821,0.29596576646543465,0.3495696958206512
"GSM4185541.1607013450.hlink.GSM4185541_9647455223_R05C01",1.030089457929237,1.1504822659466685,-1.1976126004117886,-3.362441893771089,-1.273412509089876,-2.9644599471114415,2.7010960560199035,-1.435408635869734,0.5121420439987193,0.676443900979258
"GSM4185593.1607013450.hlink.GSM4185593_9647450147_R01C01",0.8609802889889443,1.2621200493335034,-1.0187483412071607,-3.509239862666728,-1.2366421463426476,-2.698187697937197,2.836827283406809,-1.330143508010753,0.4894936045623781,0.5093338242886819
"GSM4316825.1607013450.hlink.GSM4316825_200090280005_R02C02",1.0017583538039319,1.0991490478297354,-0.8180049688542755,-3.3333225377677276,-1.1797760158437431,-2.586181788569016,2.773031021427444,-1.5039433823533512,0.39494530074364326,0.057985489461751485
"GSM4317097.1607013450.hlink.GSM4317097_200090280040_R01C01",0.9667918582985151,1.1875753755210445,-0.8420996617975316,-3.1911018863265057,-1.0486382665866603,-2.560301824426236,2.74922852494793,-1.511244852055978,0.36685617985993746,0.18803186708966035
"GSM4317118.1607013450.hlink.GSM4317118_200090280042_R04C02",0.9401156814446135,1.2335552548374107,-0.7858133621615554,-3.098127390521053,-1.0198004704486743,-2.4058834792724264,2.7672595974750656,-1.5654491595521258,0.37246544842978946,0.10279651816183061
"GSM3852284.1606254744.hlink.GSM3852284_200681380042_R01C01",1.0373202497932645,1.63828515843438,-0.7850054408315823,-3.598786181423771,-1.0084502690418466,-2.5515228590668846,2.7848104793385584,-1.4929568436715186,0.21318636804672192,0.3508328063529834
"GSM3852320.1606254744.hlink.GSM3852320_200673610052_R01C01",0.8963383690808245,1.2813463832214609,-0.7701726713548332,-3.37104516788705,-1.1448848777166594,-2.595108931487736,2.7561617181562026,-1.505121499247067,0.31269502336812705,0.4418974481760619
"GSM3852446.1606254744.hlink.GSM3852446_200687110007_R05C01",0.9957722509519692,1.5181838224019195,-0.8567570750333919,-3.7162882317560317,-1.4032653167261002,-2.4664785296103346,3.0216610146419742,-1.5705192385799855,0.20076762353517147,0.2288197324344382
"GSM3852464.1606254744.hlink.GSM3852464_200673610016_R01C01",0.8055987570535549,1.2907164350826448,-0.8604638360551801,-3.6181384232007585,-0.9998108388720454,-2.5045269279819955,2.7717172424035583,-1.5099429092689451,0.3141834344831633,0.3877375441450138
"GSM3852488.1606254744.hlink.GSM3852488_200687110037_R03C01",0.9954184252334699,1.4143587942268527,-0.8576940278880303,-3.6993756623522747,-1.0427586001602798,-2.6222809762706016,2.742362986639377,-1.479107998923761,0.1860664856085667,0.4161965896289668
"GSM3852542.1606254744.hlink.GSM3852542_200673760004_R07C01",0.9472756560347081,1.3547953843820784,-0.8376071195356456,-3.6726260031140496,-1.1202850142033447,-2.7454272813291354,2.79729646138357,-1.7797711599346577,0.3095821336962482,0.49385102906555384
"GSM3852586.1606254744.hlink.GSM3852586_200687110105_R05C01",0.9979668644598583,1.3794710547256612,-0.9240608215700841,-3.6798801325449726,-0.9327655614652751,-2.7189877768352275,2.7897033842617054,-1.454381496418994,0.30370210948044296,0.37188780364163965
"GSM3852590.1606254744.hlink.GSM3852590_200681380051_R03C01",1.0087463482788621,1.7076782509515436,-0.8433266295013994,-3.694279054879943,-0.9486855689811367,-2.757679899614489,2.799995465338379,-1.5740943127531097,0.25371310751786186,0.4925036278412797
"GSM4308730.1606254744.hlink.GSM4308730_203135920080_R06C01",0.948723668414928,1.4894561614712316,-0.8566365168712871,-3.686246048440338,-1.1591137162679161,-2.6775663877688407,3.0666844680809437,-1.540139446868364,0.23770649896550183,0.31569634679556874
"GSM4308769.1606254744.hlink.GSM4308769_203218690145_R08C01",1.135789360529119,1.4009361155239204,-0.8074935585097176,-3.704257970974711,-1.027972948926042,-2.194303079124831,3.0809945091380904,-1.5144485279525939,0.378930719011767,0.3189487277471853
"GSM4760129.1606254744.hlink.GSM4760129_203203030142_R08C01",0.8363469470507354,1.2520032204648321,-0.8213782601967098,-3.5950221144513073,-1.1363048535222133,-2.7827292276634634,2.7960463589161764,-1.4700404030384293,0.32862406832312396,0.41111471054142373
"GSM4760135.1606254744.hlink.GSM4760135_203203140043_R06C01",0.8559491114249274,1.201828827713202,-0.8988789294940598,-3.55856251079658,-1.207903370172217,-2.7050228946048644,2.7496141192609396,-1.5810032707952049,0.3352864027642557,0.5328526594596906
"GSM4760139.1606254744.hlink.GSM4760139_203203140045_R02C01",0.9530009909857231,1.3169041044337,-0.887924217559354,-3.499518919283995,-1.0880407830703644,-2.80924537197086,2.824434704334823,-1.494387276773463,0.4312841735467262,0.3756159334352708
"GSM4760162.1606254744.hlink.GSM4760162_203239690009_R01C01",0.8798418128361136,1.3692798855480655,-0.9301827981648026,-3.5068712475816195,-1.1001776511072148,-2.6472737647413433,2.76959335932583,-1.4583588281838327,0.4358236196427605,0.4669932271600311
"GSM4788352.1606254744.hlink.GSM4788352_202232290023_R07C01",0.7545533727223259,1.4582348438141297,-0.812667642512013,-3.607216908541743,-1.054016189236217,-2.6469218230241607,2.928679153313561,-1.6464096029917739,0.3186760505379277,0.2515305258033915
"GSM4788559.1606254744.hlink.GSM4788559_202240580145_R01C01",0.8918395804020115,1.3676357079902512,-0.727443089513601,-3.5901132100996422,-1.0644602923812378,-2.4590726026298837,3.0338349226584302,-1.5691752828293615,0.25316527930371285,0.18369852230778444
"GSM4788619.1606254744.hlink.GSM4788619_202232290018_R07C01",0.7612024676142848,1.3318774994832343,-0.8017533639312309,-3.617448792004413,-1.1047496339954028,-2.6237540184696164,3.0821066202073837,-1.5866432313205374,0.37000079616855874,0.1999241845982468
